ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp
10733,Others-CCCPS119a,2803,26.14754061,91.72797041,343,car,low,2,0,17-10-2016 09:27
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,low,2,0,17-10-2016 09:27
12045,Others-CCCPS135a,3883,26.14749943,91.72800489,2156,car,low,3,0,17-10-2016 09:27
13357,Others-CCCPS202,2937,26.14749053,91.72799688,917,truck,low,2,0,17-10-2016 09:27
6797,BHMNCPNST01,485,26.14004753,91.73097233,286,car,low,3,0,17-10-2016 09:27
9421,Others-CCCPS105a,2009,26.14747299,91.72804914,853,bike,low,3,0,17-10-2016 09:27
17293,Shopping,1920,26.15050395,91.73353109,940,car,low,3,0,17-10-2016 09:27
8109,Broad Street,690,26.13795775,91.74099445,469,car,low,3,0,17-10-2016 09:27
1549,BHMBCCTHL01,387,26.14449459,91.73620513,162,truck,low,2,0,17-10-2016 09:27
17294,Shopping,1920,26.15050395,91.73353109,1113,car,low,4,0,17-10-2016 10:04
10734,Others-CCCPS119a,2803,26.14754061,91.72797041,390,car,average,4,0,17-10-2016 10:04
4174,BHMMBMMBX01,687,20.0000347,78.00000286,445,bike,low,3,0,17-10-2016 10:04
2862,BHMEURBRD01,470,26.14901995,91.7395035,380,car,low,3,0,17-10-2016 10:04
13358,Others-CCCPS202,2937,26.14749053,91.72799688,1067,car,low,3,0,17-10-2016 10:04
15982,Others-CCCPS98,3103,26.14749998,91.72797778,951,car,average,5,0,17-10-2016 10:04
12046,Others-CCCPS135a,3883,26.14749943,91.72800489,2542,car,average,5,0,17-10-2016 10:04
8110,Broad Street,690,26.13795775,91.74099445,561,car,low,3,0,17-10-2016 10:04
1550,BHMBCCTHL01,387,26.14449459,91.73620513,195,car,low,3,0,17-10-2016 10:04
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,average,3,0,17-10-2016 10:04
5486,BHMNCPHST01,1200,26.14001386,91.73099967,568,car,low,3,0,17-10-2016 10:04
9422,Others-CCCPS105a,2009,26.14747299,91.72804914,981,bike,low,4,0,17-10-2016 10:04
6798,BHMNCPNST01,485,26.14004753,91.73097233,311,car,low,3,0,17-10-2016 10:04
14670,Others-CCCPS8,1322,26.14754886,91.72799519,536,car,low,3,0,17-10-2016 10:04
5487,BHMNCPHST01,1200,26.14001386,91.73099967,615,truck,average,4,0,17-10-2016 10:31
8111,Broad Street,690,26.13795775,91.74099445,593,bike,average,4,0,17-10-2016 10:31
1551,BHMBCCTHL01,387,26.14449459,91.73620513,233,cycle,average,4,0,17-10-2016 10:31
9423,Others-CCCPS105a,2009,26.14747299,91.72804914,1071,car,average,5,0,17-10-2016 10:31
4175,BHMMBMMBX01,687,20.0000347,78.00000286,485,car,average,4,0,17-10-2016 10:31
2863,BHMEURBRD01,470,26.14901995,91.7395035,405,car,average,4,0,17-10-2016 10:31
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,high,5,0,17-10-2016 10:31
17295,Shopping,1920,26.15050395,91.73353109,1182,car,average,5,0,17-10-2016 10:31
12047,Others-CCCPS135a,3883,26.14749943,91.72800489,2721,car,average,5,0,17-10-2016 10:31
10735,Others-CCCPS119a,2803,26.14754061,91.72797041,444,car,average,3,0,17-10-2016 10:31
6799,BHMNCPNST01,485,26.14004753,91.73097233,312,bike,average,4,0,17-10-2016 10:31
15983,Others-CCCPS98,3103,26.14749998,91.72797778,1008,car,average,4,0,17-10-2016 10:31
13359,Others-CCCPS202,2937,26.14749053,91.72799688,1138,cycle,average,5,0,17-10-2016 10:31
14671,Others-CCCPS8,1322,26.14754886,91.72799519,586,car,average,4,0,17-10-2016 10:31
14672,Others-CCCPS8,1322,26.14754886,91.72799519,633,bike,average,6,0,17-10-2016 11:04
5488,BHMNCPHST01,1200,26.14001386,91.73099967,663,car,average,5,0,17-10-2016 11:04
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,high,6,0,17-10-2016 11:04
9424,Others-CCCPS105a,2009,26.14747299,91.72804914,1146,car,average,6,0,17-10-2016 11:04
4176,BHMMBMMBX01,687,20.0000347,78.00000286,513,cycle,average,5,0,17-10-2016 11:04
10736,Others-CCCPS119a,2803,26.14754061,91.72797041,492,car,average,6,0,17-10-2016 11:04
13360,Others-CCCPS202,2937,26.14749053,91.72799688,1191,car,average,6,0,17-10-2016 11:04
15984,Others-CCCPS98,3103,26.14749998,91.72797778,1060,truck,average,6,0,17-10-2016 11:04
6800,BHMNCPNST01,485,26.14004753,91.73097233,317,car,average,5,0,17-10-2016 11:04
17296,Shopping,1920,26.15050395,91.73353109,1248,car,average,7,0,17-10-2016 11:04
8112,Broad Street,690,26.13795775,91.74099445,612,bike,average,5,0,17-10-2016 11:04
12048,Others-CCCPS135a,3883,26.14749943,91.72800489,2846,car,average,7,0,17-10-2016 11:04
2864,BHMEURBRD01,470,26.14901995,91.7395035,415,car,high,7,0,17-10-2016 11:04
1552,BHMBCCTHL01,387,26.14449459,91.73620513,262,truck,average,4,0,17-10-2016 11:04
10737,Others-CCCPS119a,2803,26.14754061,91.72797041,529,truck,average,5,0,17-10-2016 11:31
2865,BHMEURBRD01,470,26.14901995,91.7395035,434,bike,average,5,0,17-10-2016 11:31
9425,Others-CCCPS105a,2009,26.14747299,91.72804914,1190,cycle,average,6,0,17-10-2016 11:31
17297,Shopping,1920,26.15050395,91.73353109,1267,car,average,6,0,17-10-2016 11:31
12049,Others-CCCPS135a,3883,26.14749943,91.72800489,2884,car,average,7,0,17-10-2016 11:31
13361,Others-CCCPS202,2937,26.14749053,91.72799688,1234,car,average,6,0,17-10-2016 11:31
6801,BHMNCPNST01,485,26.14004753,91.73097233,323,cycle,average,5,0,17-10-2016 11:31
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,6,0,17-10-2016 11:31
8113,Broad Street,690,26.13795775,91.74099445,635,car,average,5,0,17-10-2016 11:31
15985,Others-CCCPS98,3103,26.14749998,91.72797778,1105,car,average,6,0,17-10-2016 11:31
1553,BHMBCCTHL01,387,26.14449459,91.73620513,276,bike,average,5,0,17-10-2016 11:31
5489,BHMNCPHST01,1200,26.14001386,91.73099967,674,car,high,8,0,17-10-2016 11:31
4177,BHMMBMMBX01,687,20.0000347,78.00000286,529,car,average,5,0,17-10-2016 11:31
14673,Others-CCCPS8,1322,26.14754886,91.72799519,661,car,average,5,0,17-10-2016 11:31
4178,BHMMBMMBX01,687,20.0000347,78.00000286,540,car,high,9,0,17-10-2016 12:04
8114,Broad Street,690,26.13795775,91.74099445,657,car,high,8,0,17-10-2016 12:04
9426,Others-CCCPS105a,2009,26.14747299,91.72804914,1208,car,high,9,0,17-10-2016 12:04
1554,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,high,7,0,17-10-2016 12:04
2866,BHMEURBRD01,470,26.14901995,91.7395035,451,car,average,5,0,17-10-2016 12:04
17298,Shopping,1920,26.15050395,91.73353109,1285,truck,high,9,0,17-10-2016 12:04
12050,Others-CCCPS135a,3883,26.14749943,91.72800489,2935,car,high,11,0,17-10-2016 12:04
14674,Others-CCCPS8,1322,26.14754886,91.72799519,668,bike,average,6,0,17-10-2016 12:04
13362,Others-CCCPS202,2937,26.14749053,91.72799688,1259,car,high,9,0,17-10-2016 12:04
6802,BHMNCPNST01,485,26.14004753,91.73097233,326,cycle,high,7,0,17-10-2016 12:04
10738,Others-CCCPS119a,2803,26.14754061,91.72797041,552,truck,high,8,0,17-10-2016 12:04
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,high,7,0,17-10-2016 12:04
15986,Others-CCCPS98,3103,26.14749998,91.72797778,1142,car,high,9,0,17-10-2016 12:04
5490,BHMNCPHST01,1200,26.14001386,91.73099967,683,car,high,8,0,17-10-2016 12:04
17299,Shopping,1920,26.15050395,91.73353109,1288,car,high,10,0,17-10-2016 12:31
4179,BHMMBMMBX01,687,20.0000347,78.00000286,535,truck,high,8,0,17-10-2016 12:31
1555,BHMBCCTHL01,387,26.14449459,91.73620513,274,car,average,5,0,17-10-2016 12:31
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,7,0,17-10-2016 12:31
10739,Others-CCCPS119a,2803,26.14754061,91.72797041,566,bike,high,8,0,17-10-2016 12:31
2867,BHMEURBRD01,470,26.14901995,91.7395035,451,cycle,average,5,0,17-10-2016 12:31
12051,Others-CCCPS135a,3883,26.14749943,91.72800489,2934,truck,high,11,0,17-10-2016 12:31
9427,Others-CCCPS105a,2009,26.14747299,91.72804914,1220,car,high,9,0,17-10-2016 12:31
14675,Others-CCCPS8,1322,26.14754886,91.72799519,685,cycle,average,7,0,17-10-2016 12:31
6803,BHMNCPNST01,485,26.14004753,91.73097233,333,bike,high,8,0,17-10-2016 12:31
15987,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,high,9,0,17-10-2016 12:31
5491,BHMNCPHST01,1200,26.14001386,91.73099967,685,car,high,9,0,17-10-2016 12:31
13363,Others-CCCPS202,2937,26.14749053,91.72799688,1267,car,high,9,0,17-10-2016 12:31
8115,Broad Street,690,26.13795775,91.74099445,660,bike,high,9,0,17-10-2016 12:31
15988,Others-CCCPS98,3103,26.14749998,91.72797778,1172,cycle,average,7,0,17-10-2016 12:57
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,17-10-2016 12:57
17300,Shopping,1920,26.15050395,91.73353109,1292,car,high,9,0,17-10-2016 12:57
8116,Broad Street,690,26.13795775,91.74099445,659,car,average,6,0,17-10-2016 12:57
6804,BHMNCPNST01,485,26.14004753,91.73097233,339,cycle,high,7,0,17-10-2016 12:57
4180,BHMMBMMBX01,687,20.0000347,78.00000286,539,bike,high,8,0,17-10-2016 12:57
14676,Others-CCCPS8,1322,26.14754886,91.72799519,708,car,high,9,0,17-10-2016 12:57
1556,BHMBCCTHL01,387,26.14449459,91.73620513,283,car,high,8,0,17-10-2016 12:57
12052,Others-CCCPS135a,3883,26.14749943,91.72800489,2949,truck,high,11,0,17-10-2016 12:57
13364,Others-CCCPS202,2937,26.14749053,91.72799688,1281,car,high,9,0,17-10-2016 12:57
10740,Others-CCCPS119a,2803,26.14754061,91.72797041,577,bike,high,9,0,17-10-2016 12:57
5492,BHMNCPHST01,1200,26.14001386,91.73099967,696,truck,high,9,0,17-10-2016 12:57
9428,Others-CCCPS105a,2009,26.14747299,91.72804914,1247,bike,high,9,0,17-10-2016 12:57
2868,BHMEURBRD01,470,26.14901995,91.7395035,451,bike,high,8,0,17-10-2016 12:57
1557,BHMBCCTHL01,387,26.14449459,91.73620513,289,bike,high,7,0,17-10-2016 13:31
4181,BHMMBMMBX01,687,20.0000347,78.00000286,547,car,high,7,0,17-10-2016 13:31
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,17-10-2016 13:31
9429,Others-CCCPS105a,2009,26.14747299,91.72804914,1259,bike,high,9,0,17-10-2016 13:31
10741,Others-CCCPS119a,2803,26.14754061,91.72797041,588,car,high,8,0,17-10-2016 13:31
17301,Shopping,1920,26.15050395,91.73353109,1278,cycle,high,8,0,17-10-2016 13:31
13365,Others-CCCPS202,2937,26.14749053,91.72799688,1292,car,high,9,0,17-10-2016 13:31
5493,BHMNCPHST01,1200,26.14001386,91.73099967,688,truck,high,9,0,17-10-2016 13:31
14677,Others-CCCPS8,1322,26.14754886,91.72799519,712,car,high,8,0,17-10-2016 13:31
12053,Others-CCCPS135a,3883,26.14749943,91.72800489,2917,car,high,9,0,17-10-2016 13:31
8117,Broad Street,690,26.13795775,91.74099445,658,car,high,8,0,17-10-2016 13:31
2869,BHMEURBRD01,470,26.14901995,91.7395035,450,car,high,8,0,17-10-2016 13:31
6805,BHMNCPNST01,485,26.14004753,91.73097233,345,bike,high,7,0,17-10-2016 13:31
15989,Others-CCCPS98,3103,26.14749998,91.72797778,1191,bike,high,8,0,17-10-2016 13:31
13366,Others-CCCPS202,2937,26.14749053,91.72799688,1288,truck,average,5,0,17-10-2016 14:04
4182,BHMMBMMBX01,687,20.0000347,78.00000286,557,car,average,4,0,17-10-2016 14:04
2870,BHMEURBRD01,470,26.14901995,91.7395035,442,bike,average,4,0,17-10-2016 14:04
12054,Others-CCCPS135a,3883,26.14749943,91.72800489,2881,car,average,5,0,17-10-2016 14:04
14678,Others-CCCPS8,1322,26.14754886,91.72799519,712,bike,average,5,0,17-10-2016 14:04
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,3,0,17-10-2016 14:04
17302,Shopping,1920,26.15050395,91.73353109,1277,car,average,5,0,17-10-2016 14:04
5494,BHMNCPHST01,1200,26.14001386,91.73099967,684,truck,average,4,0,17-10-2016 14:04
8118,Broad Street,690,26.13795775,91.74099445,652,car,average,4,0,17-10-2016 14:04
1558,BHMBCCTHL01,387,26.14449459,91.73620513,291,car,average,4,0,17-10-2016 14:04
6806,BHMNCPNST01,485,26.14004753,91.73097233,345,car,average,4,0,17-10-2016 14:04
10742,Others-CCCPS119a,2803,26.14754061,91.72797041,594,bike,average,4,0,17-10-2016 14:04
9430,Others-CCCPS105a,2009,26.14747299,91.72804914,1269,truck,average,5,0,17-10-2016 14:04
15990,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,average,4,0,17-10-2016 14:04
8119,Broad Street,690,26.13795775,91.74099445,646,car,average,4,0,17-10-2016 14:31
12055,Others-CCCPS135a,3883,26.14749943,91.72800489,2829,car,average,5,0,17-10-2016 14:31
2871,BHMEURBRD01,470,26.14901995,91.7395035,439,car,average,4,0,17-10-2016 14:31
17303,Shopping,1920,26.15050395,91.73353109,1274,car,high,6,0,17-10-2016 14:31
14679,Others-CCCPS8,1322,26.14754886,91.72799519,689,car,average,4,0,17-10-2016 14:31
4183,BHMMBMMBX01,687,20.0000347,78.00000286,549,cycle,average,4,0,17-10-2016 14:31
9431,Others-CCCPS105a,2009,26.14747299,91.72804914,1238,cycle,average,4,0,17-10-2016 14:31
13367,Others-CCCPS202,2937,26.14749053,91.72799688,1260,car,high,6,0,17-10-2016 14:31
10743,Others-CCCPS119a,2803,26.14754061,91.72797041,582,bike,average,4,0,17-10-2016 14:31
5495,BHMNCPHST01,1200,26.14001386,91.73099967,686,bike,high,6,0,17-10-2016 14:31
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,high,4,0,17-10-2016 14:31
6807,BHMNCPNST01,485,26.14004753,91.73097233,337,car,average,4,0,17-10-2016 14:31
15991,Others-CCCPS98,3103,26.14749998,91.72797778,1191,car,average,5,0,17-10-2016 14:31
1559,BHMBCCTHL01,387,26.14449459,91.73620513,277,car,average,4,0,17-10-2016 14:31
13368,Others-CCCPS202,2937,26.14749053,91.72799688,1231,truck,average,5,0,17-10-2016 14:57
10744,Others-CCCPS119a,2803,26.14754061,91.72797041,558,truck,high,6,0,17-10-2016 14:57
1560,BHMBCCTHL01,387,26.14449459,91.73620513,268,car,high,5,0,17-10-2016 14:57
14680,Others-CCCPS8,1322,26.14754886,91.72799519,678,car,average,4,0,17-10-2016 14:57
12056,Others-CCCPS135a,3883,26.14749943,91.72800489,2750,car,average,5,0,17-10-2016 14:57
5496,BHMNCPHST01,1200,26.14001386,91.73099967,662,car,average,4,0,17-10-2016 14:57
9432,Others-CCCPS105a,2009,26.14747299,91.72804914,1209,car,average,5,0,17-10-2016 14:57
2872,BHMEURBRD01,470,26.14901995,91.7395035,423,bike,average,3,0,17-10-2016 14:57
6808,BHMNCPNST01,485,26.14004753,91.73097233,339,car,average,4,0,17-10-2016 14:57
8120,Broad Street,690,26.13795775,91.74099445,624,car,average,5,0,17-10-2016 14:57
4184,BHMMBMMBX01,687,20.0000347,78.00000286,531,truck,average,4,0,17-10-2016 14:57
17304,Shopping,1920,26.15050395,91.73353109,1242,car,high,7,0,17-10-2016 14:57
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,average,4,0,17-10-2016 14:57
15992,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,average,5,0,17-10-2016 14:57
8121,Broad Street,690,26.13795775,91.74099445,603,cycle,low,2,0,17-10-2016 15:31
6809,BHMNCPNST01,485,26.14004753,91.73097233,334,car,low,2,0,17-10-2016 15:31
10745,Others-CCCPS119a,2803,26.14754061,91.72797041,553,car,low,2,0,17-10-2016 15:31
12057,Others-CCCPS135a,3883,26.14749943,91.72800489,2600,car,low,4,0,17-10-2016 15:31
14681,Others-CCCPS8,1322,26.14754886,91.72799519,655,bike,low,3,0,17-10-2016 15:31
4185,BHMMBMMBX01,687,20.0000347,78.00000286,520,bike,low,3,0,17-10-2016 15:31
17305,Shopping,1920,26.15050395,91.73353109,1174,truck,low,3,0,17-10-2016 15:31
9433,Others-CCCPS105a,2009,26.14747299,91.72804914,1175,car,average,3,0,17-10-2016 15:31
15993,Others-CCCPS98,3103,26.14749998,91.72797778,1148,car,low,3,0,17-10-2016 15:31
1561,BHMBCCTHL01,387,26.14449459,91.73620513,259,car,low,2,0,17-10-2016 15:31
13369,Others-CCCPS202,2937,26.14749053,91.72799688,1196,cycle,low,3,0,17-10-2016 15:31
5497,BHMNCPHST01,1200,26.14001386,91.73099967,622,cycle,low,2,0,17-10-2016 15:31
2873,BHMEURBRD01,470,26.14901995,91.7395035,409,car,low,2,0,17-10-2016 15:31
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,low,2,0,17-10-2016 15:31
9434,Others-CCCPS105a,2009,26.14747299,91.72804914,1124,cycle,low,3,0,17-10-2016 15:57
8122,Broad Street,690,26.13795775,91.74099445,598,bike,low,3,0,17-10-2016 15:57
1562,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,low,1,0,17-10-2016 15:57
5498,BHMNCPHST01,1200,26.14001386,91.73099967,590,car,low,2,0,17-10-2016 15:57
10746,Others-CCCPS119a,2803,26.14754061,91.72797041,576,car,low,2,0,17-10-2016 15:57
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,low,1,0,17-10-2016 15:57
12058,Others-CCCPS135a,3883,26.14749943,91.72800489,2432,car,low,3,0,17-10-2016 15:57
6810,BHMNCPNST01,485,26.14004753,91.73097233,336,car,average,3,0,17-10-2016 15:57
2874,BHMEURBRD01,470,26.14901995,91.7395035,403,car,low,2,0,17-10-2016 15:57
13370,Others-CCCPS202,2937,26.14749053,91.72799688,1185,bike,low,3,0,17-10-2016 15:57
17306,Shopping,1920,26.15050395,91.73353109,1097,bike,low,3,0,17-10-2016 15:57
15994,Others-CCCPS98,3103,26.14749998,91.72797778,1146,car,average,3,0,17-10-2016 15:57
14682,Others-CCCPS8,1322,26.14754886,91.72799519,639,car,low,3,0,17-10-2016 15:57
4186,BHMMBMMBX01,687,20.0000347,78.00000286,485,car,low,3,0,17-10-2016 15:57
1563,BHMBCCTHL01,387,26.14449459,91.73620513,234,car,low,2,0,17-10-2016 16:28
15995,Others-CCCPS98,3103,26.14749998,91.72797778,1142,cycle,low,2,0,17-10-2016 16:28
10747,Others-CCCPS119a,2803,26.14754061,91.72797041,600,bike,low,2,0,17-10-2016 16:28
13371,Others-CCCPS202,2937,26.14749053,91.72799688,1102,bike,low,2,0,17-10-2016 16:28
9435,Others-CCCPS105a,2009,26.14747299,91.72804914,1053,car,low,2,0,17-10-2016 16:28
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,low,2,0,17-10-2016 16:28
8123,Broad Street,690,26.13795775,91.74099445,547,car,low,2,0,17-10-2016 16:28
12059,Others-CCCPS135a,3883,26.14749943,91.72800489,2138,truck,low,3,0,17-10-2016 16:28
17307,Shopping,1920,26.15050395,91.73353109,943,car,low,3,0,17-10-2016 16:28
4187,BHMMBMMBX01,687,20.0000347,78.00000286,455,bike,low,2,0,17-10-2016 16:28
6811,BHMNCPNST01,485,26.14004753,91.73097233,321,bike,average,2,0,17-10-2016 16:28
14683,Others-CCCPS8,1322,26.14754886,91.72799519,598,car,low,2,0,17-10-2016 16:28
5499,BHMNCPHST01,1200,26.14001386,91.73099967,510,car,average,3,0,17-10-2016 16:28
2875,BHMEURBRD01,470,26.14901995,91.7395035,367,car,low,2,0,17-10-2016 16:28
15996,Others-CCCPS98,3103,26.14749998,91.72797778,684,car,low,3,0,18-10-2016 08:01
17308,Shopping,1920,26.15050395,91.73353109,604,bike,average,3,0,18-10-2016 08:01
5502,BHMNCPHST01,1200,26.14001386,91.73099967,247,car,low,2,0,18-10-2016 08:01
9436,Others-CCCPS105a,2009,26.14747299,91.72804914,763,car,low,2,0,18-10-2016 08:01
12060,Others-CCCPS135a,3883,26.14749943,91.72800489,1144,car,average,3,0,18-10-2016 08:01
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,low,2,0,18-10-2016 08:01
1564,BHMBCCTHL01,387,26.14449459,91.73620513,154,car,low,2,0,18-10-2016 08:01
5501,BHMNCPHST01,1200,26.14001386,91.73099967,247,car,low,2,0,18-10-2016 08:01
13372,Others-CCCPS202,2937,26.14749053,91.72799688,647,car,low,2,0,18-10-2016 08:01
10748,Others-CCCPS119a,2803,26.14754061,91.72797041,246,car,low,1,0,18-10-2016 08:01
5500,BHMNCPHST01,1200,26.14001386,91.73099967,247,bike,low,2,0,18-10-2016 08:01
4188,BHMMBMMBX01,687,20.0000347,78.00000286,297,car,low,2,0,18-10-2016 08:01
8124,Broad Street,690,26.13795775,91.74099445,198,car,low,2,0,18-10-2016 08:01
6812,BHMNCPNST01,485,26.14004753,91.73097233,295,car,low,2,0,18-10-2016 08:01
14684,Others-CCCPS8,1322,26.14754886,91.72799519,466,car,low,2,0,18-10-2016 08:01
2876,BHMEURBRD01,470,26.14901995,91.7395035,138,car,low,1,0,18-10-2016 08:01
15997,Others-CCCPS98,3103,26.14749998,91.72797778,754,car,low,2,0,18-10-2016 08:28
4189,BHMMBMMBX01,687,20.0000347,78.00000286,328,car,average,2,0,18-10-2016 08:28
8125,Broad Street,690,26.13795775,91.74099445,295,car,low,2,0,18-10-2016 08:28
17309,Shopping,1920,26.15050395,91.73353109,733,car,low,2,0,18-10-2016 08:28
5503,BHMNCPHST01,1200,26.14001386,91.73099967,323,car,low,1,0,18-10-2016 08:28
13373,Others-CCCPS202,2937,26.14749053,91.72799688,778,bike,average,3,0,18-10-2016 08:28
9437,Others-CCCPS105a,2009,26.14747299,91.72804914,830,car,low,2,0,18-10-2016 08:28
14685,Others-CCCPS8,1322,26.14754886,91.72799519,502,car,low,2,0,18-10-2016 08:28
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,2,0,18-10-2016 08:28
1565,BHMBCCTHL01,387,26.14449459,91.73620513,176,cycle,low,2,0,18-10-2016 08:28
10749,Others-CCCPS119a,2803,26.14754061,91.72797041,295,car,average,2,0,18-10-2016 08:28
2877,BHMEURBRD01,470,26.14901995,91.7395035,207,car,low,2,0,18-10-2016 08:28
6813,BHMNCPNST01,485,26.14004753,91.73097233,307,car,low,1,0,18-10-2016 08:28
12061,Others-CCCPS135a,3883,26.14749943,91.72800489,1506,car,average,3,0,18-10-2016 08:28
6814,BHMNCPNST01,485,26.14004753,91.73097233,318,car,low,1,0,18-10-2016 08:54
1566,BHMBCCTHL01,387,26.14449459,91.73620513,203,cycle,average,3,0,18-10-2016 09:01
5504,BHMNCPHST01,1200,26.14001386,91.73099967,437,bike,low,2,0,18-10-2016 09:01
10750,Others-CCCPS119a,2803,26.14754061,91.72797041,383,car,low,2,0,18-10-2016 09:01
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,low,1,0,18-10-2016 09:01
17310,Shopping,1920,26.15050395,91.73353109,925,cycle,average,3,0,18-10-2016 09:01
4190,BHMMBMMBX01,687,20.0000347,78.00000286,374,car,low,2,0,18-10-2016 09:01
8126,Broad Street,690,26.13795775,91.74099445,444,car,low,3,0,18-10-2016 09:01
14686,Others-CCCPS8,1322,26.14754886,91.72799519,549,cycle,low,2,0,18-10-2016 09:01
15998,Others-CCCPS98,3103,26.14749998,91.72797778,875,cycle,low,3,0,18-10-2016 09:01
2878,BHMEURBRD01,470,26.14901995,91.7395035,302,cycle,average,3,0,18-10-2016 09:01
9438,Others-CCCPS105a,2009,26.14747299,91.72804914,923,truck,average,4,0,18-10-2016 09:01
13374,Others-CCCPS202,2937,26.14749053,91.72799688,968,car,low,3,0,18-10-2016 09:01
12062,Others-CCCPS135a,3883,26.14749943,91.72800489,2041,bike,low,3,0,18-10-2016 09:01
9439,Others-CCCPS105a,2009,26.14747299,91.72804914,1032,car,low,3,0,18-10-2016 09:28
15999,Others-CCCPS98,3103,26.14749998,91.72797778,984,car,low,3,0,18-10-2016 09:28
6815,BHMNCPNST01,485,26.14004753,91.73097233,337,bike,low,2,0,18-10-2016 09:28
1567,BHMBCCTHL01,387,26.14449459,91.73620513,231,bike,low,2,0,18-10-2016 09:28
4191,BHMMBMMBX01,687,20.0000347,78.00000286,429,truck,low,2,0,18-10-2016 09:28
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,low,2,0,18-10-2016 09:28
17311,Shopping,1920,26.15050395,91.73353109,1092,bike,low,4,0,18-10-2016 09:28
8127,Broad Street,690,26.13795775,91.74099445,510,bike,low,2,0,18-10-2016 09:28
14687,Others-CCCPS8,1322,26.14754886,91.72799519,603,cycle,low,2,0,18-10-2016 09:28
12063,Others-CCCPS135a,3883,26.14749943,91.72800489,2436,car,low,3,0,18-10-2016 09:28
2879,BHMEURBRD01,470,26.14901995,91.7395035,346,car,low,2,0,18-10-2016 09:28
